document_id,application_id,doc_type,file_name,mime_type,size_bytes,storage_key,source,page_count,uploaded_by,uploaded_at,status,sha256,ocr_quality
87,27,BANK_STATEMENT,document (2).pdf,application/pdf,420730,northstar-documents/cascade/27/87/document (2).pdf,EMAIL,5,intake@northstarcapital.com,2026-02-12 14:31:06.450270-05:00,PARSED,,good
88,27,DRIVERS_LICENSE,huntersville-welding-solutio-drivers_license-202602.jpg,image/jpeg,6250290,northstar-documents/cascade/27/88/huntersville-welding-solutio-drivers_license-202602.jpg,BRANCH_SCAN,30,system,2026-02-10 05:36:11.440188-05:00,PARSED,,poor
89,28,BANK_STATEMENT,scan0012.pdf,application/pdf,1906762,northstar-documents/nsc_direct/28/89/scan0012.pdf,EMAIL,11,intake@northstarcapital.com,2026-02-20 09:18:14.379055-05:00,RECEIVED,,good
90,28,VOIDED_CHECK,statesville-coffee-llc-voided_check-202602.jpg,image/jpeg,4626585,northstar-documents/nsc_direct/28/90/statesville-coffee-llc-voided_check-202602.jpg,PORTAL_UPLOAD,15,karen.king@statesvilleinc.com,2026-02-21 16:14:38.629765-05:00,PARSED,40601b8ef3f387ed9050f464fb2de7f5de7391f903168ec6705c73da0bd348ac,good
91,28,BANK_STATEMENT,statesville-coffee-llc-bank_statement-202602.pdf,application/pdf,1890891,northstar-documents/nsc_direct/28/91/statesville-coffee-llc-bank_statement-202602.pdf,EMAIL,9,intake@northstarcapital.com,2026-02-21 00:33:42.591917-05:00,PARSED,,good
92,29,BANK_STATEMENT,fax-20260210-0092.pdf,application/pdf,1268876,northstar-documents/bayline/29/92/fax-20260210-0092.pdf,FAX,14,system,2026-02-10 23:48:54.369559-05:00,PARSED,,poor
93,29,BANK_STATEMENT,Untitled.pdf,application/pdf,978263,northstar-documents/bayline/29/93/Untitled.pdf,EMAIL,13,intake@northstarcapital.com,2026-02-12 17:42:05.040537-05:00,RECEIVED,,good
94,29,TAX_RETURN,idlewild-staffing-co-tax_return-202602.pdf,application/pdf,1314730,northstar-documents/bayline/29/94/idlewild-staffing-co-tax_return-202602.pdf,EMAIL,10,intake@northstarcapital.com,2026-02-13 22:46:47.405254-05:00,PARSED,,good
95,30,BANK_STATEMENT,lewis-fitness-holdings-llc-bank_statement-202602.pdf,application/pdf,1545831,northstar-documents/nsc_direct/30/95/lewis-fitness-holdings-llc-bank_statement-202602.pdf,PORTAL_UPLOAD,9,kimberly.taylor@lewisbiz.com,2026-02-03 17:48:42.822402-05:00,PARSED,c73d4f361e16e27bf70750f21365af2a136fb29bd2f6597101e5bbfa91f671de,good
96,30,TAX_RETURN,lewis-fitness-holdings-llc-tax_return-202602.pdf,application/pdf,5427616,northstar-documents/nsc_direct/30/96/lewis-fitness-holdings-llc-tax_return-202602.pdf,LEDGERLINK,19,system,2026-02-03 17:47:12.385660-05:00,PARSED,,good
97,30,TAX_RETURN,lewis-fitness-holdings-llc-tax_return-202602.pdf,application/pdf,3619755,northstar-documents/nsc_direct/30/97/lewis-fitness-holdings-llc-tax_return-202602.pdf,PORTAL_UPLOAD,15,kimberly.taylor@lewisbiz.com,2026-02-05 22:08:42.090896-05:00,PARSED,bbdead5c748bad15d5570acae02b97016d8c7968625bbadcc9277d5f469d62df,good
98,31,BANK_STATEMENT,davidson-salon-services-llc-bank_statement-202603.pdf,application/pdf,1943896,northstar-documents/nsc_direct/31/98/davidson-salon-services-llc-bank_statement-202603.pdf,PORTAL_UPLOAD,8,donald.adams@davidsonbiz.com,2026-03-04 03:49:54.919674-05:00,PARSED,d9b8947ac87b505b32f2ce10aa7a4a7d187cbd744916cc4d257cdbacfa91b478,good
99,31,BANK_STATEMENT,davidson-salon-services-llc-bank_statement-202603.pdf,application/pdf,818304,northstar-documents/nsc_direct/31/99/davidson-salon-services-llc-bank_statement-202603.pdf,PORTAL_UPLOAD,12,donald.adams@davidsonbiz.com,2026-03-05 01:43:30.750070-05:00,QUARANTINED,d84184224995cee171677b6a8c5365e1fb6d54a08d70c060bb5e71641c582b31,good
100,31,BANK_STATEMENT,davidson-salon-services-llc-bank_statement-202603.pdf,application/pdf,921690,northstar-documents/nsc_direct/31/100/davidson-salon-services-llc-bank_statement-202603.pdf,PORTAL_UPLOAD,10,donald.adams@davidsonbiz.com,2026-03-06 18:42:32.250931-05:00,RECEIVED,e6c380d7b7e63795bb024b52fad8828a6d88fe0dd153ddd893128486f5860294,fair
101,32,BANK_STATEMENT,catawba-contractors-inc-bank_statement-202602.pdf,application/pdf,503574,northstar-documents/nsc_direct/32/101/catawba-contractors-inc-bank_statement-202602.pdf,LEDGERLINK,3,system,2026-02-07 12:54:48.410654-05:00,PARSED,,good
102,32,BANK_STATEMENT,fax-20260206-0102.pdf,application/pdf,2783830,northstar-documents/nsc_direct/32/102/fax-20260206-0102.pdf,FAX,10,system,2026-02-06 11:46:42.426271-05:00,PARSED,,fair
103,32,DRIVERS_LICENSE,catawba-contractors-inc-drivers_license-202602.jpg,image/jpeg,1072346,northstar-documents/nsc_direct/32/103/catawba-contractors-inc-drivers_license-202602.jpg,EMAIL,11,intake@northstarcapital.com,2026-02-06 18:21:33.174140-05:00,PARSED,,good
104,32,BANK_STATEMENT,catawba-contractors-inc-bank_statement-202602.pdf,application/pdf,814995,northstar-documents/nsc_direct/32/104/catawba-contractors-inc-bank_statement-202602.pdf,EMAIL,5,intake@northstarcapital.com,2026-02-07 20:25:17.766315-05:00,PARSED,,fair
105,33,BANK_STATEMENT,steele-creek-tax-llc-bank_statement-202602.pdf,application/pdf,1531541,northstar-documents/nsc_direct/33/105/steele-creek-tax-llc-bank_statement-202602.pdf,LEDGERLINK,11,system,2026-02-07 23:54:55.617766-05:00,PARSE_FAILED,,good
106,33,BANK_STATEMENT,steele-creek-tax-llc-bank_statement-202602.pdf,application/pdf,1498560,northstar-documents/nsc_direct/33/106/steele-creek-tax-llc-bank_statement-202602.pdf,PORTAL_UPLOAD,12,james.jones@steeleinc.com,2026-02-06 05:23:45.481577-05:00,PARSED,68ff25004bde25719cd106366b0db99b40d51c40c51136f86cc33e049d8cb13a,good
107,33,DEBT_SCHEDULE,fax-20260207-0107.pdf,application/pdf,6178890,northstar-documents/nsc_direct/33/107/fax-20260207-0107.pdf,FAX,30,system,2026-02-07 22:13:02.020366-05:00,PARSED,,poor
108,33,VOIDED_CHECK,steele-creek-tax-llc-voided_check-202602.jpg,image/jpeg,841230,northstar-documents/nsc_direct/33/108/steele-creek-tax-llc-voided_check-202602.jpg,LEDGERLINK,15,system,2026-02-07 19:01:58.709160-05:00,PARSED,,good
109,34,BANK_STATEMENT,shelby-brewing-llc-bank_statement-202602.pdf,application/pdf,3026840,northstar-documents/nsc_direct/34/109/shelby-brewing-llc-bank_statement-202602.pdf,PORTAL_UPLOAD,10,lisa.rivera@shelby.com,2026-02-07 13:12:14.810413-05:00,PARSED,354b16509b9d697ba37bbc3d326ccdd724bd3b10fc36b7a7b565703a5a88c53d,good
110,34,BANK_STATEMENT,shelby-brewing-llc-bank_statement-202602.pdf,application/pdf,2147068,northstar-documents/nsc_direct/34/110/shelby-brewing-llc-bank_statement-202602.pdf,EMAIL,7,intake@northstarcapital.com,2026-02-07 01:05:57.817256-05:00,PARSED,,fair
111,35,BANK_STATEMENT,Untitled.pdf,application/pdf,699335,northstar-documents/nsc_direct/35/111/Untitled.pdf,EMAIL,5,intake@northstarcapital.com,2026-02-09 13:29:48.195290-05:00,PARSED,,fair
112,35,VOIDED_CHECK,elizabeth-roasters-solutions-voided_check-202602.jpg,image/jpeg,6335088,northstar-documents/nsc_direct/35/112/elizabeth-roasters-solutions-voided_check-202602.jpg,EMAIL,24,intake@northstarcapital.com,2026-02-07 17:08:48.160355-05:00,PARSED,,good
113,35,VOIDED_CHECK,elizabeth-roasters-solutions-voided_check-202602.jpg,image/jpeg,79273,northstar-documents/nsc_direct/35/113/elizabeth-roasters-solutions-voided_check-202602.jpg,PORTAL_UPLOAD,1,kimberly.ramirez@elizabethinc.com,2026-02-08 00:14:34.274590-05:00,PARSED,479e072d64cbddcf664561926b39c1d3a796d24f6605e1527e686de640102fd3,fair
114,36,BANK_STATEMENT,statesville-brothers-inc-bank_statement-202602.pdf,application/pdf,3589378,northstar-documents/bayline/36/114/statesville-brothers-inc-bank_statement-202602.pdf,PORTAL_UPLOAD,13,susan.lopez@statesville.com,2026-02-04 10:26:07.554786-05:00,PARSED,62de63ef2b47c48e736a9afb0382efbbf0fd062c4a5666a59c8423bbd6529bdd,good
115,37,BANK_STATEMENT,sardis-freight-inc-bank_statement-202602.pdf,application/pdf,2340562,northstar-documents/nsc_direct/37/115/sardis-freight-inc-bank_statement-202602.pdf,LEDGERLINK,14,system,2026-02-12 09:36:11.620798-05:00,PARSED,,good
116,37,BANK_STATEMENT,sardis-freight-inc-bank_statement-202602.pdf,application/pdf,1750860,northstar-documents/nsc_direct/37/116/sardis-freight-inc-bank_statement-202602.pdf,EMAIL,6,intake@northstarcapital.com,2026-02-12 17:39:39.526113-05:00,PARSED,,fair
117,38,BANK_STATEMENT,dilworth-contractors-partner-bank_statement-202602.pdf,application/pdf,255975,northstar-documents/nsc_direct/38/117/dilworth-contractors-partner-bank_statement-202602.pdf,PORTAL_UPLOAD,3,sandra.yarborough@dilworth.com,2026-02-04 13:57:37.792820-05:00,PARSED,5fea023a697fb8a4363666c23aa78866033f9d9e448af2522a33247f7f78754a,good
118,38,VOIDED_CHECK,dilworth-contractors-partner-voided_check-202602.jpg,image/jpeg,3609870,northstar-documents/nsc_direct/38/118/dilworth-contractors-partner-voided_check-202602.jpg,PORTAL_UPLOAD,30,sandra.yarborough@dilworth.com,2026-02-04 16:05:14.720884-05:00,PARSED,2cc8b344a525bf87a7a80423f87a7cb0e7d32e7ec4aec089d23838fb50bb6182,fair
119,38,BANK_STATEMENT,dilworth-contractors-partner-bank_statement-202602.pdf,application/pdf,803376,northstar-documents/nsc_direct/38/119/dilworth-contractors-partner-bank_statement-202602.pdf,PORTAL_UPLOAD,8,sandra.yarborough@dilworth.com,2026-02-04 23:28:19.466213-05:00,PARSED,c575bb8a3a6b58e824b780ce30496c3a65fb8da2bd8544bfd2b26fcaa1a81504,fair
120,38,BANK_STATEMENT,fax-20260205-0120.pdf,application/pdf,614383,northstar-documents/nsc_direct/38/120/fax-20260205-0120.pdf,FAX,11,system,2026-02-05 20:42:40.588227-05:00,PARSED,,poor
121,39,BANK_STATEMENT,sunbelt-welding-llc-bank_statement-202602.pdf,application/pdf,1106472,northstar-documents/nsc_direct/39/121/sunbelt-welding-llc-bank_statement-202602.pdf,PORTAL_UPLOAD,6,pamela.flores@sunbeltbiz.com,2026-02-05 08:51:24.792811-05:00,PARSED,0ca9ac4cf109d8a408e6dda628745492e347b89bccf7458ccea7e82c62e206d0,good
122,39,AR_AGING,fax-20260204-0122.pdf,application/pdf,1988128,northstar-documents/nsc_direct/39/122/fax-20260204-0122.pdf,FAX,16,system,2026-02-04 15:12:02.499925-05:00,PARSED,,poor
123,39,VOIDED_CHECK,sunbelt-welding-llc-voided_check-202602.jpg,image/jpeg,821688,northstar-documents/nsc_direct/39/123/sunbelt-welding-llc-voided_check-202602.jpg,LEDGERLINK,3,system,2026-02-04 14:04:32.281702-05:00,PARSED,,good
124,40,BANK_STATEMENT,fax-20260205-0124.pdf,application/pdf,486850,northstar-documents/nsc_direct/40/124/fax-20260205-0124.pdf,FAX,7,system,2026-02-05 02:35:15.761548-05:00,PARSED,,poor
125,40,AR_AGING,cherryville-grocery-co-ar_aging-202602.xls,application/vnd.ms-excel,237349,northstar-documents/nsc_direct/40/125/cherryville-grocery-co-ar_aging-202602.xls,LEDGERLINK,1,system,2026-02-07 22:51:58.794180-05:00,PARSED,,fair
126,40,BANK_STATEMENT,cherryville-grocery-co-bank_statement-202602.pdf,application/pdf,2068353,northstar-documents/nsc_direct/40/126/cherryville-grocery-co-bank_statement-202602.pdf,PORTAL_UPLOAD,9,scott.whitfield@cherryville.com,2026-02-06 05:43:04.707726-05:00,PARSED,c4576f53111ae9626410d0e088d5ec5527d72b6840a420bcf070d5f254e0888c,good
127,40,DRIVERS_LICENSE,cherryville-grocery-co-drivers_license-202602.jpg,image/jpeg,1829784,northstar-documents/nsc_direct/40/127/cherryville-grocery-co-drivers_license-202602.jpg,PORTAL_UPLOAD,6,scott.whitfield@cherryville.com,2026-02-06 02:10:10.522491-05:00,PARSED,cbb2e2b1df4af045dca72504f0012815d2feb80d07a102e53312cd9c261e45b4,good
128,40,BANK_STATEMENT,cherryville-grocery-co-bank_statement-202602.pdf,application/pdf,472272,northstar-documents/nsc_direct/40/128/cherryville-grocery-co-bank_statement-202602.pdf,LEDGERLINK,8,system,2026-02-06 03:04:39.919518-05:00,PARSED,,good
129,40,BANK_STATEMENT,cherryville-grocery-co-bank_statement-202602.pdf,application/pdf,546976,northstar-documents/nsc_direct/40/129/cherryville-grocery-co-bank_statement-202602.pdf,PORTAL_UPLOAD,8,scott.whitfield@cherryville.com,2026-02-06 22:14:52.436396-05:00,PARSED,c1cfb6dc66994ca6cdee30c285ce9e6d1a9f82f0f2c4fc9e4f78733c6bf85a07,good
130,40,BANK_STATEMENT,cherryville-grocery-co-bank_statement-202602.pdf,application/pdf,990822,northstar-documents/nsc_direct/40/130/cherryville-grocery-co-bank_statement-202602.pdf,EMAIL,7,intake@northstarcapital.com,2026-02-06 18:04:29.284538-05:00,PARSED,,fair
131,40,BANK_STATEMENT,cherryville-grocery-co-bank_statement-202602.pdf,application/pdf,1205336,northstar-documents/nsc_direct/40/131/cherryville-grocery-co-bank_statement-202602.pdf,PORTAL_UPLOAD,11,scott.whitfield@cherryville.com,2026-02-07 21:53:51.710559-05:00,PARSED,c3f0de02bf4d320a43714d4179caffdb491925f889ba54496f98cc785be978df,good
132,41,BANK_STATEMENT,sharon-tax-llc-bank_statement-202602.pdf,application/pdf,569305,northstar-documents/nsc_direct/41/132/sharon-tax-llc-bank_statement-202602.pdf,PORTAL_UPLOAD,11,patricia.nguyen@sharonco.com,2026-02-25 12:27:30.179537-05:00,PARSED,,fair
133,41,BANK_STATEMENT,sharon-tax-llc-bank_statement-202602.pdf,application/pdf,590106,northstar-documents/nsc_direct/41/133/sharon-tax-llc-bank_statement-202602.pdf,LEDGERLINK,11,system,2026-02-26 02:19:33.990093-05:00,PARSED,,good
134,41,BANK_STATEMENT,sharon-tax-llc-bank_statement-202602.pdf,application/pdf,1133957,northstar-documents/nsc_direct/41/134/sharon-tax-llc-bank_statement-202602.pdf,PORTAL_UPLOAD,11,patricia.nguyen@sharonco.com,2026-02-23 12:41:33.489357-05:00,PARSED,31a38251e7fc835167e20121ac950885fc0fd3bdee6c549bf63571ad81c3620c,good
135,41,BANK_STATEMENT,sharon-tax-llc-bank_statement-202602.pdf,application/pdf,238036,northstar-documents/nsc_direct/41/135/sharon-tax-llc-bank_statement-202602.pdf,PORTAL_UPLOAD,4,patricia.nguyen@sharonco.com,2026-02-25 05:50:00.653235-05:00,PARSED,3b1011ce5e68656c2740a170f99f9dac3624a289431ae570cdf66af4950db93d,good
136,42,BANK_STATEMENT,uwharrie-works-inc-bank_statement-202602.pdf,application/pdf,2112822,northstar-documents/nsc_direct/42/136/uwharrie-works-inc-bank_statement-202602.pdf,PORTAL_UPLOAD,9,benjamin.walker@uwharrie.com,2026-02-07 08:57:52.755425-05:00,PARSE_FAILED,afdea960e2248cab2ae87818427105a89dae6d6debb178fe014a80b1ad8799c1,good
137,42,DRIVERS_LICENSE,uwharrie-works-inc-drivers_license-202602.jpg,image/jpeg,2288026,northstar-documents/nsc_direct/42/137/uwharrie-works-inc-drivers_license-202602.jpg,PORTAL_UPLOAD,26,benjamin.walker@uwharrie.com,2026-02-09 01:13:57.471991-05:00,PARSED,de8389899241268e10d5c7080f9f5b51d12ca0a94342ff782048b09ce00becb6,good
138,42,VOIDED_CHECK,fax-20260208-0138.pdf,application/pdf,1485891,northstar-documents/nsc_direct/42/138/fax-20260208-0138.pdf,FAX,27,system,2026-02-08 11:28:24.773296-05:00,PARSED,,poor
139,42,OTHER,uwharrie-works-inc-other-202602.pdf,application/pdf,1112939,northstar-documents/nsc_direct/42/139/uwharrie-works-inc-other-202602.pdf,PORTAL_UPLOAD,17,benjamin.walker@uwharrie.com,2026-02-08 09:35:50.799374-05:00,PARSE_FAILED,5c1645d0d6dfb6758acc943e33105cbdf47417c0ebef5030133ef1499fdae317,good
140,42,AR_AGING,uwharrie-works-inc-ar_aging-202602.xls,application/vnd.ms-excel,3090039,northstar-documents/nsc_direct/42/140/uwharrie-works-inc-ar_aging-202602.xls,EMAIL,17,intake@northstarcapital.com,2026-02-07 12:35:44.370754-05:00,PARSED,,good
141,42,BANK_STATEMENT,uwharrie-works-inc-bank_statement-202602.pdf,application/pdf,1219740,northstar-documents/nsc_direct/42/141/uwharrie-works-inc-bank_statement-202602.pdf,PORTAL_UPLOAD,5,benjamin.walker@uwharrie.com,2026-02-08 11:52:17.914112-05:00,PARSED,5db7e0671c287cc357cb47281e712fdbd3530829c2c5fd41b7a72bb78d2db9de,good
142,43,BANK_STATEMENT,shelby-irrigation-llc-bank_statement-202602.pdf,application/pdf,922515,northstar-documents/cascade/43/142/shelby-irrigation-llc-bank_statement-202602.pdf,PORTAL_UPLOAD,11,emily.lopez@shelby.com,2026-02-05 19:55:44.641145-05:00,PARSED,2259b706ef10f126165ad46bf3d1c886bc16345a9b1b448a0c6d9ad179da5418,good
143,43,BANK_STATEMENT,shelby-irrigation-llc-bank_statement-202602.pdf,application/pdf,1603896,northstar-documents/cascade/43/143/shelby-irrigation-llc-bank_statement-202602.pdf,PORTAL_UPLOAD,12,emily.lopez@shelby.com,2026-02-07 04:17:30.115221-05:00,PARSED,e28b3670bab39e7ad3aa8c1ccae90b0683f8f9eb326482c4d13ef9fc880920fc,good
144,43,BANK_STATEMENT,shelby-irrigation-llc-bank_statement-202602.pdf,application/pdf,1504656,northstar-documents/cascade/43/144/shelby-irrigation-llc-bank_statement-202602.pdf,PORTAL_UPLOAD,9,emily.lopez@shelby.com,2026-02-06 18:26:59.013951-05:00,PARSED,,good
145,44,BANK_STATEMENT,waxhaw-contractors-services--bank_statement-202602.pdf,application/pdf,3741738,northstar-documents/nsc_direct/44/145/waxhaw-contractors-services--bank_statement-202602.pdf,BRANCH_SCAN,14,system,2026-02-05 23:40:23.723863-05:00,PARSED,,poor
146,45,BANK_STATEMENT,beatties-ford-staffing-llc-bank_statement-202602.pdf,application/pdf,1160720,northstar-documents/nsc_direct/45/146/beatties-ford-staffing-llc-bank_statement-202602.pdf,LEDGERLINK,11,system,2026-02-10 00:10:10.430309-05:00,PARSED,,good
147,45,BANK_STATEMENT,beatties-ford-staffing-llc-bank_statement-202602.pdf,application/pdf,1580370,northstar-documents/nsc_direct/45/147/beatties-ford-staffing-llc-bank_statement-202602.pdf,PORTAL_UPLOAD,10,ryan.baker@beattiesinc.com,2026-02-11 18:33:07.731241-05:00,PARSED,81591db2d973d486cf41158666301d3fb6ace634913b1d3ac8fe428a6011a335,good
148,45,VOIDED_CHECK,fax-20260213-0148.pdf,application/pdf,2115648,northstar-documents/nsc_direct/45/148/fax-20260213-0148.pdf,FAX,9,system,2026-02-13 06:39:33.132780-05:00,PARSE_FAILED,,fair
149,45,BANK_STATEMENT,beatties-ford-staffing-llc-bank_statement-202602.pdf,application/pdf,604820,northstar-documents/nsc_direct/45/149/beatties-ford-staffing-llc-bank_statement-202602.pdf,PORTAL_UPLOAD,10,ryan.baker@beattiesinc.com,2026-02-12 20:00:40.041235-05:00,PARSED,,good
150,46,BANK_STATEMENT,statesville-textile-llc-bank_statement-202602.pdf,application/pdf,489423,northstar-documents/cascade/46/150/statesville-textile-llc-bank_statement-202602.pdf,PORTAL_UPLOAD,3,joseph.ramirez@statesvillebiz.com,2026-02-03 03:50:16.214830-05:00,PARSED,3e0c47a8eb6a715624d9220db1698c069f10a20d3eb30dcfb4286517f7bc18f1,good
151,47,BANK_STATEMENT,miller-nursery-co-bank_statement-202602.pdf,application/pdf,1074948,northstar-documents/nsc_direct/47/151/miller-nursery-co-bank_statement-202602.pdf,PORTAL_UPLOAD,6,timothy.hill@miller.com,2026-02-12 20:29:26.748800-05:00,PARSED,0002332a9d54e7a6a3c7c75a729ce4c462f75067d9b7d9bab82d705871db4116,fair
152,47,TAX_RETURN,miller-nursery-co-tax_return-202602.pdf,application/pdf,1362482,northstar-documents/nsc_direct/47/152/miller-nursery-co-tax_return-202602.pdf,PORTAL_UPLOAD,22,timothy.hill@miller.com,2026-02-12 17:46:07.600566-05:00,PARSED,24818fd73981218b3e655a7d80b1a819bf06eab2530fb7e88249b861ba35cef1,good
153,47,TAX_RETURN,fax-20260213-0153.pdf,application/pdf,1905246,northstar-documents/nsc_direct/47/153/fax-20260213-0153.pdf,FAX,18,system,2026-02-13 07:10:41.618735-05:00,PARSED,,poor
154,48,BANK_STATEMENT,uwharrie-works-group-llc-bank_statement-202602.pdf,application/pdf,1595489,northstar-documents/nsc_direct/48/154/uwharrie-works-group-llc-bank_statement-202602.pdf,LEDGERLINK,7,system,2026-02-10 08:17:24.884545-05:00,PARSED,,good
155,48,AR_AGING,uwharrie-works-group-llc-ar_aging-202602.xls,application/vnd.ms-excel,1299831,northstar-documents/nsc_direct/48/155/uwharrie-works-group-llc-ar_aging-202602.xls,PORTAL_UPLOAD,13,scott.young@uwharrieinc.com,2026-02-12 14:35:27.991363-05:00,PARSED,c61fd50afad0fe78720a4e5e5a19d10b7007ce06720181d3d8fe9b4ad908f57a,good
156,48,BANK_STATEMENT,uwharrie-works-group-llc-bank_statement-202602.pdf,application/pdf,798048,northstar-documents/nsc_direct/48/156/uwharrie-works-group-llc-bank_statement-202602.pdf,PORTAL_UPLOAD,12,scott.young@uwharrieinc.com,2026-02-12 07:59:15.312054-05:00,PARSED,19bdd944852373039b48b2c0b6c4ce1801244ba43ad0d7bf0f356900cb0f25b8,good
157,49,BANK_STATEMENT,randolph-staffing-inc-bank_statement-202602.pdf,application/pdf,1157892,northstar-documents/nsc_direct/49/157/randolph-staffing-inc-bank_statement-202602.pdf,LEDGERLINK,4,system,2026-02-07 19:18:58.477740-05:00,PARSED,,good
158,49,DRIVERS_LICENSE,randolph-staffing-inc-drivers_license-202602.jpg,image/jpeg,639216,northstar-documents/nsc_direct/49/158/randolph-staffing-inc-drivers_license-202602.jpg,PORTAL_UPLOAD,3,sharon.campbell@randolph.com,2026-02-08 13:12:03.331095-05:00,RECEIVED,add4950dc6f571e12f04c45b06bff4c5af74a937db0eafc0fe42556d2cf5072d,good
159,49,DRIVERS_LICENSE,randolph-staffing-inc-drivers_license-202602.jpg,image/jpeg,2582486,northstar-documents/nsc_direct/49/159/randolph-staffing-inc-drivers_license-202602.jpg,PORTAL_UPLOAD,23,sharon.campbell@randolph.com,2026-02-06 02:50:04.779060-05:00,PARSED,8269b68981bef48d5e877c1f020fd4705adaacbc49d0a6cf7055a0dc44b7dfe6,good
160,50,BANK_STATEMENT,dilworth-towing-inc-bank_statement-202602.pdf,application/pdf,1723563,northstar-documents/nsc_direct/50/160/dilworth-towing-inc-bank_statement-202602.pdf,PORTAL_UPLOAD,9,amy.robinson@dilworthinc.com,2026-02-10 20:14:16.340628-05:00,PARSED,c92626b6f5231f3f064bf05d0f787482a3943302596c4159c28d846ad405cfc2,good
