applicant_id,legal_name,dba_name,ein,owner_ssn_last4,email,phone,tenant_id,created_at,mailing_city,mailing_state,mailing_zip
157,Lopez Landscape Inc,,,4784,margaret.walker@lopez.com,4814862306,NSC_DIRECT,2019-11-04 16:37:52.412722-05:00,Charlotte,NC,28211
158,Brown Freight Solutions Inc,,204588045,,donald.gonzalez@brown.com,246-431-3623,NSC_DIRECT,2022-12-31 18:38:13.123777-05:00,Nashville,TN,37201
159,Sardis Services LLC,,36-0039400,3723,patricia.ramirez@sardis.com,563-713-3513,NSC_DIRECT,2019-11-03 18:20:16.707346-05:00,Rock Hill,SC,29730
160,Belmont Roasters Inc,,85 6553830,0628,amy.smith@belmontbiz.com,692-412-1335,CASCADE,2018-12-30 10:24:13.108628-05:00,Bakersfield,CA,93301
161,Ironwood Print Inc,Ironwood Print,,5749,nancy.flores@ironwoodco.com,773-452-5620,NSC_DIRECT,2025-11-28 05:56:54.800366-05:00,Greenville,SC,29601
162,Mint Hill Irrigation LLC,,,0455,brian.walker@mintco.com,7924038361,NSC_DIRECT,2020-08-06 10:36:28.373933-05:00,Riverside,CA,92501
163,Hickory Logistics Group LLC,,51-2677626,5936,angela.vasquez@hickoryco.com,882-979-6405,BAYLINE,2020-06-01 13:58:40.807288-05:00,Norfolk,VA,23510
164,Cedar Freight Inc,,,8496,betty.wright@cedar.com,267-886-5529,NSC_DIRECT,2026-01-27 01:41:33.206202-05:00,Fresno,CA,93701
165,Beatties Ford Plumbing Services LLC,,50-6987095,8891,edward.young@beattiesbiz.com,254-697-5916,NSC_DIRECT,2025-02-20 02:28:07.862225-05:00,Bakersfield,CA,93301
166,Tuckaseegee Veterinary Partners LLC,,,3155,linda.rivera@tuckaseegeeinc.com,247-356-5359,NSC_DIRECT,2023-03-12 21:20:18.955262-05:00,Asheville,NC,28801
167,Concord Staffing LLC,Concord Staffing,43-4035185,4854,maria.lopez@concordco.com,513-998-7029,NSC_DIRECT,2020-12-18 03:21:17.350725-05:00,Gastonia,NC,28054
168,Kestrel Coffee Co,,80-5127441,2112,larry.hall@kestrelco.com,854-907-3675,NSC_DIRECT,2019-02-20 20:35:53.083850-05:00,Norfolk,VA,23510
169,Catawba Medical Billing LLC,,514053893,1542,sarah.rodriguez@catawbainc.com,542-809-1795,NSC_DIRECT,2023-04-18 18:06:59.479366-05:00,Columbia,SC,29201
170,Statesville Pest Control Holdings LLC,,24-3255595,9878,charles.blalock@statesvillebiz.com,499-938-2101,NSC_DIRECT,2019-09-17 08:35:54.782950-05:00,Durham,NC,27701
171,Rowan Machine LLC,,932041085,2088,katherine.allen@rowanco.com,409-368-4567,NSC_DIRECT,2022-11-19 09:51:14.092788-05:00,Durham,NC,27701
172,Cherryville Physical Therapy Partners LLC,,,4427,lisa.garcia@cherryvilleco.com,(895) 258-8277,CASCADE,2020-02-08 19:17:13.134709-05:00,Bakersfield,CA,93301
173,Tryon Services Holdings LLC,,292520014,8651,brian.vasquez@tryon.com,(285) 851-3370,CASCADE,2022-06-05 22:56:24.144344-05:00,Fresno,CA,93701
174,Yarborough Catering Co,Yarborough Catering,67-1020552,0813,sandra.adams@yarboroughco.com,571-960-7067,NSC_DIRECT,2021-11-28 06:10:23.912865-05:00,Greenville,SC,29601
175,Freedom Childcare Inc,,815003128,9386,emily.clark@freedom.com,674-233-7166,NSC_DIRECT,2023-09-27 02:07:18.918162-05:00,Durham,NC,27701
176,Tuckaseegee Company Holdings LLC,,83-1925580,2675,anthony.rivera@tuckaseegeeinc.com,841-658-3305,NSC_DIRECT,2023-01-01 15:46:11.230807-05:00,Charlotte,NC,28211
177,Young Insurance Solutions Inc,,,0880,lisa.johnson@youngco.com,501-394-9032,NSC_DIRECT,2022-01-21 12:22:44.740838-05:00,Riverside,CA,92501
178,Salisbury Supply LLC,,486841623,2537,cynthia.mabry@salisburybiz.com,432-882-2204,NSC_DIRECT,2025-12-03 21:35:35.248392-05:00,Atlanta,GA,30303
179,Matthews Roasters Holdings LLC,,87 4193575,0245,michael.clark@matthewsinc.com,4035953606,NSC_DIRECT,2022-10-28 04:54:43.925610-05:00,Knoxville,TN,37902
180,Sunbelt Print Inc,Sunbelt Print,27-8547096,2485,jessica.ramirez@sunbelt.com,4784748783,NSC_DIRECT,2025-10-25 15:57:49.543160-05:00,Rock Hill,SC,29730
181,Hickory Textile Services LLC,,56-8720919,6021,karen.smith@hickoryinc.com,232-222-4606,NSC_DIRECT,2024-08-06 20:07:43.872442-05:00,Sacramento,CA,95814
182,Idlewild Towing LLC,,42-4600947,2675,jason.king@idlewildbiz.com,865-398-0703,NSC_DIRECT,2025-09-08 03:09:07.052205-05:00,Columbia,SC,29201
183,Cedar Nursery Inc,,32-7798357,1997,dorothy.miller@cedar.com,274-473-2983,NSC_DIRECT,2025-02-15 14:45:42.513215-05:00,Columbia,SC,29201
184,Davidson Services Co,,,8229,kimberly.sanchez@davidsonco.com,523-630-2235,BAYLINE,2023-05-22 19:16:44.817352-05:00,Savannah,GA,31401
185,Uwharrie Metal Solutions Inc,,24-0020580,5807,nancy.smith@uwharrieco.com,6856119974,BAYLINE,2024-01-03 15:30:07.214473-05:00,Raleigh,NC,27601
186,Kannapolis Supply Group LLC,,27-6550134,4621,steven.martin@kannapolisco.com,409-570-1549,NSC_DIRECT,2020-11-30 15:29:54.344342-05:00,Greenville,SC,29601
187,Tryon Associates Partners LLC,,79-3100329,,samantha.hall@tryoninc.com,9682437299,BAYLINE,2025-11-12 23:18:47.404924-05:00,Asheville,NC,28801
188,Blalock Machine Inc,,79-2923091,,stephen.wilson@blalockco.com,446-464-2194,NSC_DIRECT,2024-09-11 06:51:26.726964-05:00,Riverside,CA,92501
189,Rowan Textile LLC,,39-6680510,4743,jennifer.campbell@rowaninc.com,438-510-2597,NSC_DIRECT,2024-07-20 02:04:59.339240-05:00,Bakersfield,CA,93301
190,Idlewild Works Co,,34-1932634,5706,jeffrey.hernandez@idlewildco.com,878-561-8108,CASCADE,2020-12-10 23:57:13.987161-05:00,Sacramento,CA,95814
191,Catawba Janitorial LLC,Catawba Janitorial,666746749,5658,emma.brown@catawbaco.com,9902342527,BAYLINE,2024-05-08 16:24:42.566185-05:00,Bakersfield,CA,93301
192,Catawba Fitness Inc,,265826582,9183,kimberly.jackson@catawba.com,5566869757,NSC_DIRECT,2022-07-07 13:11:43.757440-05:00,Raleigh,NC,27601
193,Steele Creek Supply Holdings LLC,,53-2433698,4205,margaret.yarborough@steeleinc.com,454-718-9093,NSC_DIRECT,2019-08-11 17:19:53.167947-05:00,Atlanta,GA,30303
194,Lantern Welding LLC,,38-1947180,,andrew.lopez@lanterninc.com,740-757-2750,NSC_DIRECT,2021-07-15 19:23:48.571507-05:00,Concord,NC,28025
195,Davidson Towing LLC,,61-7693759,4026,anthony.cheng@davidson.com,514-930-8948,NSC_DIRECT,2021-06-28 16:20:06.694221-05:00,Atlanta,GA,30303
196,Cornelius Body Shop LLC,,957244380,6884,angela.hill@corneliusco.com,678-341-0405,NSC_DIRECT,2020-02-12 18:16:54.422207-05:00,Riverside,CA,92501
197,Torres Freight LLC,,EIN 83-3463724,2501,joshua.young@torres.com,897-239-0679,NSC_DIRECT,2023-08-20 15:42:04.317950-05:00,Norfolk,VA,23510
198,Kestrel Brewing LLC,,749113180,1975,joshua.vasquez@kestrelco.com,5605800434,CASCADE,2023-06-30 19:56:38.912088-05:00,Winston-Salem,NC,27101
199,Scott Catering LLC,,579775989,,anthony.moore@scottinc.com,8094924817,NSC_DIRECT,2021-08-22 09:50:24.358988-05:00,Winston-Salem,NC,27101
200,Elizabeth Roofing LLC,,EIN 84-7380633,4188,katherine.perez@elizabethinc.com,254-743-2989,CASCADE,2024-10-31 12:36:43.509760-05:00,Fresno,CA,93701
201,Providence Salon Services LLC,,72-4952687,2189,kevin.thomas@providence.com,358-260-5047,CASCADE,2025-09-01 01:51:31.362579-05:00,Riverside,CA,92501
202,Shelby Machine Services LLC,,50 9933220,6261,ronald.patel@shelbybiz.com,369-453-4174,NSC_DIRECT,2023-02-16 10:49:27.746707-05:00,Charlotte,NC,28204
203,Uwharrie Tire LLC,,38-1415759,3406,karen.wright@uwharriebiz.com,823-538-8305,NSC_DIRECT,2022-02-15 03:48:13.993170-05:00,Durham,NC,27701
204,Cherryville Irrigation LLC,,54-8978498,2476,kimberly.hernandez@cherryville.com,578-591-3739,NSC_DIRECT,2024-12-29 05:44:31.442608-05:00,Savannah,GA,31401
205,Providence Childcare LLC,,25-4004461,,donald.hernandez@providence.com,249-868-1302,NSC_DIRECT,2025-03-20 13:42:53.904660-05:00,Raleigh,NC,27601
206,Lincolnton and Sons LLC,,55-3783056,0822,brenda.wilson@lincolntonbiz.com,953-703-4464,NSC_DIRECT,2024-10-23 02:36:33.873434-05:00,Rock Hill,SC,29730
207,Harbor Insurance LLC,,81 0224402,5962,laura.walker@harbor.com,411-616-9092,NSC_DIRECT,2023-10-16 23:27:06.234086-05:00,Richmond,VA,23219
208,Granite Brewing Group LLC,,45-5934294,8454,susan.hill@graniteinc.com,886-447-8597,NSC_DIRECT,2019-09-06 23:08:40.556845-05:00,Charlotte,NC,28202
209,Davidson and Sons Inc,,43-6848124,5655,jeffrey.flores@davidson.com,401-433-8974,BAYLINE,2021-05-12 22:07:11.955647-05:00,Durham,NC,27701
210,Ballantyne Textile LLC,Ballantyne Textile,651581630,9542,david.white@ballantyne.com,765-360-9915,CASCADE,2021-04-23 01:03:00.153388-05:00,Atlanta,GA,30303
211,Tryon Veterinary Co,,426768139,,deborah.hernandez@tryonco.com,610-281-6061,NSC_DIRECT,2023-05-18 00:39:07.657989-05:00,Charlotte,NC,28202
212,Sunbelt Veterinary Holdings LLC,,23-6272306,4848,nancy.johnson@sunbeltinc.com,491-269-8833,NSC_DIRECT,2025-07-21 18:31:42.308085-05:00,Knoxville,TN,37902
213,Cedar Partners Partners LLC,Cedar Partners Partners,,2910,susan.patel@cedarco.com,391-408-8701,NSC_DIRECT,2020-01-06 00:21:20.069948-05:00,Columbia,SC,29201
214,Monroe Group Solutions Inc,,51-6606798,0210,brandon.garcia@monroe.com,894-280-9702,BAYLINE,2021-01-05 01:30:17.943070-05:00,Knoxville,TN,37902
215,Steele Creek Freight LLC,,22-7994169,5925,rebecca.pridgen@steelebiz.com,689-884-3167,NSC_DIRECT,2022-06-07 07:14:09.938626-05:00,Norfolk,VA,23510
216,Freedom Grocery Holdings LLC,Freedom Grocery Holdings,67-5286635,7638,ryan.cheng@freedomco.com,5626686537,NSC_DIRECT,2020-03-27 00:01:29.696645-05:00,Sacramento,CA,95814
217,Harbor Group Co,,37-8916774,,edward.yarborough@harbor.com,652-515-7028,NSC_DIRECT,2019-08-21 11:15:38.749758-05:00,Savannah,GA,31401
218,Newton Insurance Partners LLC,,55-9652430,4229,rebecca.davis@newtonbiz.com,236-971-0335,CASCADE,2020-05-05 21:02:54.200181-05:00,Fresno,CA,93701
219,Blue Ridge Towing Inc,,,0426,andrew.walker@blueco.com,8789633347,CASCADE,2025-07-04 06:39:06.957547-05:00,Riverside,CA,92501
220,Dilworth Realty Solutions Inc,,40-3799933,8415,brandon.campbell@dilworth.com,(550) 574-4628,NSC_DIRECT,2023-03-07 01:21:02.305020-05:00,Savannah,GA,31401
221,Belmont and Sons LLC,Belmont and Sons,743387073,,rebecca.mabry@belmontbiz.com,973-881-2826,NSC_DIRECT,2023-12-05 01:18:05.857918-05:00,Asheville,NC,28801
222,Hickory Pest Control LLC,,727402009,3879,donna.campbell@hickoryinc.com,2613992651,CASCADE,2022-05-07 20:41:15.995534-05:00,Bakersfield,CA,93301
223,Beatties Ford Enterprises LLC,,78-1865024,7130,benjamin.thomas@beattiesinc.com,295-281-2839,NSC_DIRECT,2021-11-19 19:58:55.656525-05:00,Nashville,TN,37201
224,Hickory Welding LLC,,730496323,4305,joshua.nelson@hickoryinc.com,494-959-7014,NSC_DIRECT,2021-06-28 19:36:20.504647-05:00,Winston-Salem,NC,27101
225,Ballantyne Childcare Co,Ballantyne Childcare,36-9675398,9854,laura.ramirez@ballantynebiz.com,285-644-7619,BAYLINE,2019-04-10 15:57:24.548900-05:00,Knoxville,TN,37902
226,Sharon Childcare Holdings LLC,,34-4275772,3656,brandon.hill@sharonbiz.com,514-357-4783,BAYLINE,2020-09-14 15:29:00.069342-05:00,Gastonia,NC,28054
227,Mint Hill Enterprises Holdings LLC,,49 6378318,8153,brandon.rodriguez@mint.com,602-346-6710,BAYLINE,2022-06-27 17:03:19.174296-05:00,Nashville,TN,37201
228,Belmont Insurance LLC,Belmont Insurance,40-2204340,,steven.jones@belmontinc.com,209-622-0480,BAYLINE,2023-12-17 04:27:22.717328-05:00,Durham,NC,27701
229,Matthews Partners Services LLC,Matthews Partners Services,208585562,5952,eric.clark@matthewsinc.com,914-747-2441,NSC_DIRECT,2019-09-08 00:43:53.199834-05:00,Columbia,SC,29201
230,Maple Barber Holdings LLC,,40-1134762,6530,patricia.green@mapleco.com,961-783-2274,NSC_DIRECT,2022-12-31 06:12:53.754617-05:00,Asheville,NC,28801
231,Belmont Insurance Holdings LLC,,,8058,stephen.vasquez@belmontco.com,669-997-1046,BAYLINE,2020-01-31 06:10:38.106460-05:00,Durham,NC,27701
232,Statesville Welding Partners LLC,,65-1420623,5437,ronald.allen@statesvilleinc.com,868-398-9948,NSC_DIRECT,2019-09-29 16:02:55.401134-05:00,Charlotte,NC,28211
233,Gastonia Roofing LLC,,57-2083037,,kathleen.patel@gastoniainc.com,478-863-7932,NSC_DIRECT,2020-06-23 14:03:09.769618-05:00,Knoxville,TN,37902
234,Harbor Staffing Group LLC,,83-5442463,3749,anthony.clark@harborbiz.com,985-549-5626,NSC_DIRECT,2024-09-04 03:06:23.509842-05:00,Concord,NC,28025
235,Gastonia HVAC Partners LLC,,65-4459412,5111,larry.harris@gastoniaco.com,597-231-8587,BAYLINE,2023-06-14 09:12:30.333739-05:00,Charlotte,NC,28202
236,Randolph Veterinary Co,,60 1121202,7736,scott.wright@randolphinc.com,351-708-4025,NSC_DIRECT,2019-12-30 13:52:48.474833-05:00,Rock Hill,SC,29730
237,Catawba Works Partners LLC,Catawba Works Partners,77-2777050,4279,stephen.white@catawba.com,215-419-2624,NSC_DIRECT,2020-12-25 06:22:54.635073-05:00,Greenville,SC,29601
238,Ramirez Catering Holdings LLC,,29 9109773,9449,samuel.anderson@ramirezco.com,540-844-5124,NSC_DIRECT,2019-05-21 11:31:36.467357-05:00,Knoxville,TN,37902
239,Kestrel Paving LLC,,609818576,1669,jacob.miller@kestrelbiz.com,204-690-3651,BAYLINE,2024-09-10 11:46:54.779573-05:00,Gastonia,NC,28054
240,Lincolnton Salon LLC,Lincolnton Salon,64 4626473,3561,anthony.rodriguez@lincolntonco.com,349-912-9632,NSC_DIRECT,2021-07-19 15:34:20.018943-05:00,Concord,NC,28025
241,Shelby Partners LLC,,30-7060943,9827,michael.jackson@shelbybiz.com,287-531-6813,NSC_DIRECT,2025-02-13 20:32:53.740970-05:00,Greenville,SC,29601
242,Ironwood Roasters LLC,,63-2114966,3364,elizabeth.mabry@ironwoodinc.com,873-350-2687,NSC_DIRECT,2023-03-21 23:54:20.019624-05:00,Savannah,GA,31401
243,King Textile Partners LLC,,,0046,timothy.ramirez@king.com,533-516-4299,NSC_DIRECT,2021-11-08 02:03:19.692728-05:00,Asheville,NC,28801
244,Waxhaw Janitorial Solutions Inc,Waxhaw Janitorial Solutions,71-6298838,,thomas.patel@waxhaw.com,920-226-3894,NSC_DIRECT,2025-10-17 18:51:55.375772-05:00,Winston-Salem,NC,27101
245,Ironwood Realty Inc,,82-2788888,,margaret.allen@ironwoodbiz.com,550-407-3456,CASCADE,2020-03-10 10:00:33.878684-05:00,Fresno,CA,93701
246,Salisbury Grocery LLC,Salisbury Grocery,532533976,0873,pamela.carter@salisburyinc.com,264-285-6114,NSC_DIRECT,2019-01-13 16:05:31.845235-05:00,Savannah,GA,31401
247,Belmont Pest Control Partners LLC,,75-0868598,1172,laura.harris@belmontbiz.com,334-658-8250,NSC_DIRECT,2023-04-28 13:48:36.192575-05:00,Asheville,NC,28801
248,Hickory Physical Therapy LLC,Hickory Physical Therapy,21-3046155,4718,richard.nelson@hickoryco.com,340-334-2740,NSC_DIRECT,2021-11-09 20:34:35.673046-05:00,Norfolk,VA,23510
249,Gastonia Nursery LLC,,828559806,1394,brenda.mitchell@gastonia.com,545-490-5393,NSC_DIRECT,2022-12-17 12:54:44.694972-05:00,Charlotte,NC,28211
250,Tuckaseegee Pest Control LLC,,56-0184155,4335,samuel.lewis@tuckaseegeebiz.com,542-853-2569,BAYLINE,2022-08-17 14:39:15.726203-05:00,Fresno,CA,93701
251,Hickory and Sons Holdings LLC,,58-2415811,2210,joseph.thomas@hickorybiz.com,8106117513,BAYLINE,2023-08-17 13:01:15.893894-05:00,Winston-Salem,NC,27101
252,Idlewild Freight Holdings LLC,,45-2283782,4657,rebecca.garcia@idlewildco.com,6269666441,NSC_DIRECT,2022-07-27 06:39:46.567810-05:00,Greenville,SC,29601
253,Mallard Roofing Partners LLC,,60-0806831,3880,dorothy.smith@mallard.com,573-469-4696,NSC_DIRECT,2025-11-17 11:40:37.675205-05:00,Raleigh,NC,27601
254,Catawba Bakery Holdings LLC,Catawba Bakery Holdings,,9479,barbara.walker@catawbainc.com,990-527-3405,CASCADE,2019-09-21 14:13:09.597786-05:00,Riverside,CA,92501
255,Mooresville Body Shop LLC,,82-2436992,1466,sharon.pridgen@mooresvilleinc.com,762-955-0471,NSC_DIRECT,2021-03-01 12:45:01.378747-05:00,Gastonia,NC,28054
256,Davidson Welding Inc,,86-0755088,6339,donald.jackson@davidsonco.com,(430) 295-4396,BAYLINE,2025-09-13 03:53:39.276044-05:00,Nashville,TN,37201
257,Tryon Bakery LLC,Tryon Bakery,665915783,6918,barbara.wilson@tryoninc.com,220-376-2212,NSC_DIRECT,2025-05-20 03:31:19.313026-05:00,Fresno,CA,93701
258,Catawba Body Shop Group LLC,,842063790,2545,michael.rodriguez@catawbainc.com,993-602-2244,BAYLINE,2024-09-23 16:55:35.185135-05:00,Charlotte,NC,28202
259,Shelby Dental Solutions Inc,,646388807,4273,nicholas.jones@shelby.com,367-910-3888,NSC_DIRECT,2025-01-29 15:28:55.765726-05:00,Rock Hill,SC,29730
260,Freedom Realty Services LLC,,28-8378510,6463,ashley.wright@freedomco.com,380-312-6296,CASCADE,2021-12-09 22:54:14.158319-05:00,Sacramento,CA,95814
261,Huntersville Services Holdings LLC,,70-0396999,,deborah.davis@huntersvillebiz.com,875-289-6919,NSC_DIRECT,2020-03-05 01:21:33.227004-05:00,Bakersfield,CA,93301
262,Sharon Fitness Group LLC,Sharon Fitness Group,55-5557711,6448,patricia.hill@sharonco.com,343-785-5846,CASCADE,2019-11-17 05:36:52.928721-05:00,Fresno,CA,93701
263,Blue Ridge Partners Holdings LLC,,693414446,7808,justin.wilson@blueco.com,429-696-2340,NSC_DIRECT,2021-05-08 21:33:56.672829-05:00,Fresno,CA,93701
264,Perez Pest Control Solutions Inc,Perez Pest Control Solutions,27 6169646,0219,mark.gonzalez@perez.com,337-734-1591,NSC_DIRECT,2026-01-26 13:35:39.989779-05:00,Knoxville,TN,37902
265,Randolph Catering Group LLC,,982042779,3446,margaret.thompson@randolphinc.com,931-991-6350,NSC_DIRECT,2019-03-04 07:28:41.993708-05:00,Raleigh,NC,27601
266,Walker Janitorial Group LLC,,45-3204582,7278,justin.campbell@walkerinc.com,546-412-9183,NSC_DIRECT,2023-12-03 23:36:59.354637-05:00,Atlanta,GA,30303
267,Flores Freight LLC,,94-1681849,7941,donna.hill@flores.com,650-469-6863,NSC_DIRECT,2023-01-19 08:56:31.268301-05:00,Riverside,CA,92501
268,Randolph Tax Inc,,55-1559575,,angela.whitfield@randolphco.com,946-413-1929,NSC_DIRECT,2024-01-13 02:08:52.181299-05:00,Charlotte,NC,28202
269,King Pharmacy Inc,,,6668,andrew.young@kinginc.com,442-460-7955,BAYLINE,2020-06-18 23:54:48.790282-05:00,Riverside,CA,92501
270,Huntersville Medical Billing LLC,,21 7789819,4326,emma.whitfield@huntersvillebiz.com,373-786-9728,CASCADE,2021-02-10 09:23:06.531032-05:00,Gastonia,NC,28054
271,Davidson Fitness Services LLC,Davidson Fitness Services,63-2884639,6967,michael.suggs@davidsonbiz.com,270-925-4743,CASCADE,2023-02-08 09:48:17.555924-05:00,Bakersfield,CA,93301
272,Taylor Nursery LLC,,47-8107631,3266,rebecca.adams@taylor.com,865-895-3128,NSC_DIRECT,2022-11-30 17:21:26.699017-05:00,Sacramento,CA,95814
273,Waxhaw Brothers Solutions Inc,Waxhaw Brothers Solutions,EIN 29-6182500,,robert.vasquez@waxhawco.com,278-780-4518,NSC_DIRECT,2019-06-08 00:37:14.631215-05:00,Raleigh,NC,27601
274,Cherryville Textile LLC,,699684444,2209,mark.gonzalez@cherryvilleco.com,798-275-8161,BAYLINE,2020-05-02 06:14:53.622303-05:00,Riverside,CA,92501
275,Blue Ridge Brewing Co,,53-1634326,0154,amanda.taylor@bluebiz.com,758-504-1706,NSC_DIRECT,2021-10-24 02:57:29.152464-05:00,Richmond,VA,23219
276,Beatties Ford Staffing Partners LLC,,375132916,,george.pridgen@beattiesco.com,677-466-7291,NSC_DIRECT,2023-01-11 15:22:02.435554-05:00,Riverside,CA,92501
277,Blue Ridge Physical Therapy Co,Blue Ridge Physical Therapy,33-1305296,6951,pamela.lopez@blueinc.com,544-793-9751,BAYLINE,2025-02-24 14:34:20.014348-05:00,Sacramento,CA,95814
278,Blue Ridge Paving Solutions Inc,,EIN 40-8519067,9609,joshua.lewis@bluebiz.com,(593) 596-3767,NSC_DIRECT,2019-12-26 02:19:31.063490-05:00,Columbia,SC,29201
279,Newton Works Inc,,31-4263647,7652,kimberly.whitfield@newtonbiz.com,565-972-7340,NSC_DIRECT,2019-06-29 01:42:36.464627-05:00,Rock Hill,SC,29730
280,Sunbelt Electric LLC,,405759314,5968,gregory.yarborough@sunbeltco.com,999-763-9397,CASCADE,2025-04-21 08:01:26.195959-05:00,Riverside,CA,92501
281,Concord Welding LLC,,269200000,3706,benjamin.pridgen@concord.com,616-319-0937,NSC_DIRECT,2020-10-30 11:33:51.550166-05:00,Fresno,CA,93701
282,Statesville Fitness Inc,,569205718,2498,linda.smith@statesvilleinc.com,549-610-7196,NSC_DIRECT,2024-03-27 23:11:04.741922-05:00,Riverside,CA,92501
283,Moore Landscape Partners LLC,,66-1414598,4935,elizabeth.lee@mooreinc.com,278-368-5751,NSC_DIRECT,2022-10-30 04:13:55.394251-05:00,Rock Hill,SC,29730
284,Taylor Grocery Inc,,EIN 81-2013181,0223,rebecca.rivera@taylor.com,206-220-8441,NSC_DIRECT,2019-02-16 17:58:04.571040-05:00,Riverside,CA,92501
285,Cedar Textile Co,Cedar Textile,61-8069526,,edward.hill@cedar.com,3127810068,NSC_DIRECT,2020-01-03 15:31:27.919998-05:00,Charlotte,NC,28202
286,Elizabeth Brothers LLC,,55-6199529,4299,ronald.patel@elizabethinc.com,529-374-4133,BAYLINE,2023-03-22 20:54:47.385425-05:00,Riverside,CA,92501
287,Pinehurst Brewing LLC,,85-8007446,,robert.carter@pinehurstbiz.com,863-588-3410,CASCADE,2025-12-10 04:31:42.667099-05:00,Riverside,CA,92501
288,Uwharrie Irrigation Inc,,,6648,stephen.robinson@uwharrie.com,632-952-6287,NSC_DIRECT,2022-07-11 18:03:43.961810-05:00,Gastonia,NC,28054
289,Randolph Group Group LLC,Randolph Group Group,751397429,9732,elizabeth.okafor@randolph.com,338-990-9982,NSC_DIRECT,2020-04-02 18:16:01.553966-05:00,Fresno,CA,93701
290,Tryon Logistics Services LLC,,35-0304367,8955,jessica.yarborough@tryon.com,692-697-3577,NSC_DIRECT,2023-02-15 18:58:21.486564-05:00,Asheville,NC,28801
291,Granite HVAC Partners LLC,Granite HVAC Partners,41-9598905,,stephanie.cheng@graniteco.com,265-627-8339,NSC_DIRECT,2021-05-31 16:07:38.420295-05:00,Norfolk,VA,23510
292,Steele Creek Medical Billing Co,,74-0678449,2982,sandra.wright@steeleco.com,336-733-1375,BAYLINE,2023-08-15 10:32:41.930828-05:00,Greenville,SC,29601
293,Steele Creek Partners Co,,67-8694173,4895,kenneth.hill@steeleco.com,8429788413,BAYLINE,2020-05-19 06:53:56.960520-05:00,Charlotte,NC,28204
294,Monroe Services Co,,,2270,daniel.green@monroe.com,3038298015,NSC_DIRECT,2022-01-27 23:44:19.984715-05:00,Gastonia,NC,28054
295,Newton HVAC Partners LLC,,288414570,5566,william.gonzalez@newtonbiz.com,356-819-0270,BAYLINE,2022-10-11 21:01:22.139300-05:00,Savannah,GA,31401
296,Cornelius Fitness Co,,74-7759356,0896,kathleen.hall@corneliusbiz.com,563-639-5194,NSC_DIRECT,2025-09-23 16:42:09.643532-05:00,Atlanta,GA,30303
297,Kestrel Towing Partners LLC,,66-6504562,5913,anthony.campbell@kestrel.com,346-311-3808,NSC_DIRECT,2023-04-16 12:03:58.440141-05:00,Nashville,TN,37201
298,Freedom Associates Partners LLC,Freedom Associates Partners,23-9251370,8092,barbara.miller@freedomco.com,545-489-7312,BAYLINE,2024-04-01 20:12:59.850942-05:00,Greenville,SC,29601
